year,state,FIPS,county_name,perc_republican_votes,perc_democratic_votes,total_votes
2012,SC,45037,EDGEFIELD,0.5620576557914725,0.42870706024512345,11586
2012,SC,45039,FAIRFIELD,0.33619167717528375,0.6538041193778898,11895
2012,SC,45041,FLORENCE,0.4982794810914972,0.4923092804789925,58122
2012,SC,45043,GEORGETOWN,0.5336993379622154,0.45738737284030356,30965
2012,SC,45045,GREENVILLE,0.6298754069848698,0.35234925383950433,193189
2012,SC,45047,GREENWOOD,0.5701729910714286,0.4175502232142857,28672
2012,SC,45049,HAMPTON,0.3597653704106018,0.6337171409950033,9206
2012,SC,45051,HORRY,0.6417392542240176,0.3459735036879521,112393
2012,SC,45053,JASPER,0.41602634467618005,0.5744935635166151,10021
2012,SC,45055,KERSHAW,0.5841265297359193,0.4028841336863952,27946
2012,SC,45057,LANCASTER,0.5833031619599324,0.404869659666908,33144
2012,SC,45059,LAURENS,0.5801857097891092,0.4059647466163047,25416
2012,SC,45061,LEE,0.3179521724486359,0.6710452453126754,8907
2012,SC,45063,LEXINGTON,0.6806957726219334,0.3032062722534473,112623
2012,SC,45065,MCCORMICK,0.47810077519379846,0.5141472868217054,5160
2012,SC,45067,MARION,0.34458828239690376,0.6464700387027893,14986
2012,SC,45069,MARLBORO,0.3730843397949863,0.6191007814878717,9853
2012,SC,45071,NEWBERRY,0.5663262185799034,0.42278759708886304,16351
2012,SC,45073,OCONEE,0.7047218417791691,0.2788104089219331,30666
2012,SC,45075,ORANGEBURG,0.27931507167584396,0.7137380637066982,43041
2012,SC,45077,PICKENS,0.7349008759797142,0.24492304990230301,45549
2012,SC,45079,RICHLAND,0.33367053294293575,0.6533860286263619,159154
2012,SC,45081,SALUDA,0.5996029892573563,0.3886034563288183,8564
2012,SC,45083,SPARTANBURG,0.609329790912234,0.37724055101632303,109906
2012,SC,45085,SUMTER,0.40740662453233,0.5831659937855377,47309
2012,SC,45087,UNION,0.5249980065385536,0.4621641017462722,12541
2012,SC,45089,WILLIAMSBURG,0.2958783120706575,0.6952281648675172,16304
2012,SC,45091,YORK,0.5942121544756013,0.3904899710607724,100210
2012,SD,46003,AURORA,0.5742857142857143,0.39714285714285713,1400
2012,SD,46005,BEADLE,0.5824039653035935,0.3966680435081922,7263
2012,SD,46007,BENNETT,0.5203657522859518,0.45552784704904403,1203
2012,SD,46009,BON HOMME,0.5953155497722836,0.3796356538711776,3074
2012,SD,46011,BROOKINGS,0.5016129032258064,0.46991935483870967,12400
2012,SD,46013,BROWN,0.5178615882499378,0.45120736868309685,16068
2012,SD,46015,BRULE,0.6300966792770072,0.346364018495166,2379
2012,SD,46017,BUFFALO,0.2589703588143526,0.7363494539781591,641
2012,SD,46019,BUTTE,0.7302756653992395,0.23811787072243346,4208
2012,SD,46021,CAMPBELL,0.7827191867852605,0.19440914866581957,787
2012,SD,46023,CHARLES MIX,0.5924548352816154,0.39399574920297553,3764
2012,SD,46025,CLARK,0.585941790225151,0.3915431081823174,1821
2012,SD,46027,CLAY,0.41020252197172336,0.5645777607948033,5234
2012,SD,46029,CODINGTON,0.581048247136411,0.398125650815689,11524
2012,SD,46031,CORSON,0.42916666666666664,0.54,1200
2012,SD,46033,CUSTER,0.6774336283185841,0.29535398230088494,4520
2012,SD,46035,DAVISON,0.5967883577970142,0.3816334211516748,7971
2012,SD,46037,DAY,0.4594500522102332,0.521058127392969,2873
2012,SD,46039,DEUEL,0.5412252418240442,0.4334408106863197,2171
2012,SD,46041,DEWEY,0.34986807387862795,0.6369393139841689,1895
2012,SD,46043,DOUGLAS,0.7893491124260354,0.19644970414201182,1690
2012,SD,46045,EDMUNDS,0.6528925619834711,0.3212809917355372,1936
2012,SD,46047,FALL RIVER,0.6422070534698521,0.3242320819112628,3516
2012,SD,46049,FAULK,0.678793256433008,0.2937000887311446,1127
2012,SD,46051,GRANT,0.5640599001663894,0.4140321686078758,3606
2012,SD,46053,GREGORY,0.700604370060437,0.27847512784751277,2151
2012,SD,46055,HAAKON,0.8608058608058609,0.12637362637362637,1092
2012,SD,46057,HAMLIN,0.6455424274973147,0.3297529538131042,2793
2012,SD,46059,HAND,0.672077922077922,0.31114718614718617,1848
2012,SD,46061,HANSON,0.6734271523178808,0.31456953642384106,2416
2012,SD,46063,HARDING,0.8633288227334236,0.11096075778078485,739
2012,SD,46065,HUGHES,0.6399754751686082,0.34163090128755363,8155
2012,SD,46067,HUTCHINSON,0.7156204379562043,0.2694890510948905,3425
2012,SD,46069,HYDE,0.7244201909959073,0.2578444747612551,733
2012,SD,46071,JACKSON,0.5976491862567812,0.38517179023508136,1106
2012,SD,46073,JERAULD,0.5347912524850894,0.44930417495029823,1006
2012,SD,46075,JONES,0.8045977011494253,0.17733990147783252,609
2012,SD,46077,KINGSBURY,0.5563650306748467,0.4187116564417178,2608
2012,SD,46079,LAKE,0.5439936356404137,0.4334128878281623,6285
2012,SD,46081,LAWRENCE,0.6184523285500484,0.34976670481556477,11359
2012,SD,46083,LINCOLN,0.6200346209912536,0.3636115160349854,21952
2012,SD,46085,LYMAN,0.5946462715105163,0.38559592096876993,1569
2012,SD,46087,MCCOOK,0.6333716035208573,0.3463451970914658,2613
2012,SD,46089,MCPHERSON,0.7580246913580246,0.22386831275720165,1215
2012,SD,46091,MARSHALL,0.447408152994464,0.5339708102667338,1987
2012,SD,46093,MEADE,0.6994545622631043,0.2706850328187113,10817
2012,SD,46095,MELLETTE,0.49544863459037713,0.48764629388816644,769
2012,SD,46097,MINER,0.5578947368421052,0.4201754385964912,1140
2012,SD,46099,MINNEHAHA,0.5267748717078202,0.4527636681770106,76583
2012,SD,46101,MOODY,0.5060995713814704,0.4711506758984504,3033
2012,SD,46103,PENNINGTON,0.6349406261245052,0.3401628283555236,44464
2012,SD,46105,PERKINS,0.7578616352201258,0.20062893081761007,1590
2012,SD,46107,POTTER,0.7451122375090514,0.24547429398986242,1381
2012,SD,46109,ROBERTS,0.44243421052631576,0.5408834586466166,4256
2012,SD,46111,SANBORN,0.6170403587443947,0.3488789237668161,1115
2012,SD,46113,OGLALA LAKOTA,0.059777424483306835,0.9338632750397456,3145
2012,SD,46115,SPINK,0.5491614600460375,0.4274909569220651,3041
2012,SD,46117,STANLEY,0.6902597402597402,0.2824675324675325,1540
2012,SD,46119,SULLY,0.7493887530562348,0.2273838630806846,818
2012,SD,46121,TODD,0.19943932719263116,0.7913496195434522,2497
2012,SD,46123,TRIPP,0.7079152731326644,0.2738758825715347,2691
2012,SD,46125,TURNER,0.6448931116389549,0.3351543942992874,4210
2012,SD,46127,UNION,0.6184834123222749,0.366245392311743,7596
2012,SD,46129,WALWORTH,0.7030869212022746,0.2725426482534525,2462
2012,SD,46135,YANKTON,0.5509324243031883,0.42370162422297974,9974
2012,SD,46137,ZIEBACH,0.4126149802890933,0.5768725361366623,761
2012,TN,47001,ANDERSON,0.6395360598806433,0.34127920698607506,29659
2012,TN,47003,BEDFORD,0.6946348217376255,0.29151955694011766,14445
2012,TN,47005,BENTON,0.6183745583038869,0.3626726630260199,6226
2012,TN,47007,BLEDSOE,0.6932782748336774,0.29066299610002294,4359
2012,TN,47009,BLOUNT,0.7198480724702442,0.2627046350083276,49234
2012,TN,47011,BRADLEY,0.7625059088507633,0.22347968745655256,35963
2012,TN,47013,CAMPBELL,0.711015618543922,0.27501859350466906,12101
2012,TN,47015,CANNON,0.6653931228634627,0.31449829077015884,4973
2012,TN,47017,CARROLL,0.6658372500230394,0.32024698184499123,10851
2012,TN,47019,CARTER,0.7519522723965659,0.2322840374448271,20617
2012,TN,47021,CHEATHAM,0.6763272296140166,0.30687656435252275,15182
2012,TN,47023,CHESTER,0.7307332293291732,0.2533541341653666,6410
2012,TN,47025,CLAIBORNE,0.7483788563568481,0.2390449990174887,10178
2012,TN,47027,CLAY,0.6195035460992908,0.3677304964539007,2820
2012,TN,47029,COCKE,0.7385192945695827,0.24480530818927884,11454
2012,TN,47031,COFFEE,0.6762033335064126,0.3047925645152916,19259
2012,TN,47033,CROCKETT,0.6880683885049109,0.303564932702801,5498
2012,TN,47035,CUMBERLAND,0.7388204539153167,0.2479898601814077,25247
2012,TN,47037,DAVIDSON,0.39866379715199307,0.5844662335169659,244873
2012,TN,47039,DECATUR,0.6760762173606211,0.3065161138555634,4251
2012,TN,47041,DEKALB,0.645126128931797,0.33852382435378386,6422
2012,TN,47043,DICKSON,0.6333613680964396,0.34948135688253434,17835
2012,TN,47045,DYER,0.7189130434782609,0.2722463768115942,13800
2012,TN,47047,FAYETTE,0.6482578931235312,0.3416777357719424,19574
2012,TN,47049,FENTRESS,0.7604060913705584,0.2263959390862944,6895
2012,TN,47051,FRANKLIN,0.6366399900738259,0.34760220857373286,16119
2012,TN,47053,GIBSON,0.6550566939543397,0.3337570549651701,19667
2012,TN,47055,GILES,0.6403370682470599,0.34818038707287713,10799
2012,TN,47057,GRAINGER,0.7542746828461114,0.23000551571980143,7252
2012,TN,47059,GREENE,0.7219408046217608,0.26060200108845816,23887
2012,TN,47061,GRUNDY,0.593816379513807,0.38777436865706866,4237
2012,TN,47063,HAMBLEN,0.7249400958466453,0.26128194888178913,20032
2012,TN,47065,HAMILTON,0.5661739185867787,0.4167416295393856,141181
2012,TN,47067,HANCOCK,0.7463343108504399,0.23216031280547408,2046
2012,TN,47069,HARDEMAN,0.46604080850656193,0.5251460867899224,10439
2012,TN,47071,HARDIN,0.7514054311576941,0.23506431634111483,10495
2012,TN,47073,HAWKINS,0.7264737081375966,0.2570086376723746,19797
2012,TN,47075,HAYWOOD,0.39106883339939225,0.6036464526357511,7569
2012,TN,47077,HENDERSON,0.7380407757334659,0.2503232222774739,10055
2012,TN,47079,HENRY,0.6431431038543056,0.34060758301279537,12739
2012,TN,47081,HICKMAN,0.6258879242304657,0.35490660352538805,7602
2012,TN,47083,HOUSTON,0.5216385860588041,0.46250412950115627,3027
2012,TN,47085,HUMPHREYS,0.5585021127786682,0.423284278012531,6863
2012,TN,47087,JACKSON,0.5695506692160612,0.41563097514340347,4184
2012,TN,47089,JEFFERSON,0.7425252007517512,0.24101600318924768,17559
2012,TN,47091,JOHNSON,0.7444300936390055,0.23942525024216985,6194
2012,TN,47093,KNOX,0.6359568017529723,0.3443280562527897,172507
2012,TN,47095,LAKE,0.5572592237661715,0.4235745088643987,2087
2012,TN,47097,LAUDERDALE,0.5312464034986765,0.46161813787547473,8689
2012,TN,47099,LAWRENCE,0.7076680465207964,0.2784019975031211,15219
2012,TN,47101,LEWIS,0.664039198977418,0.30826587132509586,4694
2012,TN,47103,LINCOLN,0.7388453421766656,0.24796502864033765,13268
2012,TN,47105,LOUDON,0.7568975671635029,0.22914873374711187,22073
2012,TN,47107,MCMINN,0.7270943142312437,0.2584389368621734,17834
2012,TN,47109,MCNAIRY,0.7156702713731892,0.2698428892062844,9802
2012,TN,47111,MACON,0.7617668356263577,0.22476466328747285,6905
2012,TN,47113,MADISON,0.5403419979362194,0.45125546656183974,40702
2012,TN,47115,MARION,0.6025554808338938,0.3797675088865405,10409
2012,TN,47117,MARSHALL,0.636067405269528,0.3468019737454613,10741
2012,TN,47119,MAURY,0.6274010785917712,0.3582681936617585,33006
2012,TN,47121,MEIGS,0.6897073662966701,0.29339051463168514,3964
2012,TN,47123,MONROE,0.7180193414126577,0.2675970130982984,16338
2012,TN,47125,MONTGOMERY,0.5441314047207829,0.4407563327576281,55584
2012,TN,47127,MOORE,0.7334762415148267,0.25187566988210075,2799
2012,TN,47129,MORGAN,0.7178659286592866,0.26522140221402213,6504
2012,TN,47131,OBION,0.7167601854110759,0.270065869724323,12297
2012,TN,47133,OVERTON,0.6230427974947808,0.36599686847599167,7664
2012,TN,47135,PERRY,0.6020602823349867,0.3784814956123617,2621
2012,TN,47137,PICKETT,0.6979209131675499,0.2902568283734203,2453
2012,TN,47139,POLK,0.6779996699125268,0.3063211751114045,6059
2012,TN,47141,PUTNAM,0.6766274509803921,0.3059607843137255,25500
2012,TN,47143,RHEA,0.7367327667610953,0.2481586402266289,10590
2012,TN,47145,ROANE,0.6981507823613087,0.28534850640113796,21090
2012,TN,47147,ROBERTSON,0.6711171973068584,0.31534101715546425,26289
2012,TN,47149,RUTHERFORD,0.615551149239236,0.3683837811589511,98848
2012,TN,47151,SCOTT,0.7673965206958608,0.21775644871025795,6668
2012,TN,47153,SEQUATCHIE,0.6886425515363672,0.2895760404511863,5142
2012,TN,47155,SEVIER,0.7673045121663123,0.21905268131348926,33864
2012,TN,47157,SHELBY,0.365523336809401,0.6263469762253139,371109
2012,TN,47159,SMITH,0.6342599125158741,0.3485254691689008,7087
2012,TN,47161,STEWART,0.5792766373411534,0.40449657869012706,5115
2012,TN,47163,SULLIVAN,0.7274032761701203,0.2558318165879072,59887
2012,TN,47165,SUMNER,0.7037756631888138,0.2842303338126855,65366
2012,TN,47167,TIPTON,0.6923300527386737,0.29620862920975044,24081
2012,TN,47169,TROUSDALE,0.5549053356282272,0.4268502581755594,2905
2012,TN,47171,UNICOI,0.7101326559412927,0.2699689528648038,7086
2012,TN,47173,UNION,0.7347288949897048,0.25360329444063145,5828
2012,TN,47175,VAN BUREN,0.6026086956521739,0.3804347826086957,2300
2012,TN,47177,WARREN,0.6154437187860161,0.36511717249327696,13015
2012,TN,47179,WASHINGTON,0.6830446369087275,0.2982386742171885,48032
2012,TN,47181,WAYNE,0.7752460809332847,0.2119941669704703,5486
2012,TN,47183,WEAKLEY,0.6974953392234741,0.28759017589365327,12337
2012,TN,47185,WHITE,0.6780087527352298,0.3057986870897155,9140
2012,TN,47187,WILLIAMSON,0.7259028319043908,0.2612834502468174,96225
2012,TN,47189,WILSON,0.7011592458105983,0.2853453465115828,51499
2012,TX,48001,ANDERSON,0.7563533185294843,0.2351961509992598,16212
2012,TX,48003,ANDREWS,0.8119143239625167,0.17737617135207498,4482
2012,TX,48005,ANGELINA,0.7147433640780116,0.2757868056044498,28406
2012,TX,48007,ARANSAS,0.7079187396351575,0.2802653399668325,9648
2012,TX,48009,ARCHER,0.8645533141210374,0.1260806916426513,4164
2012,TX,48011,ARMSTRONG,0.8855614973262033,0.10481283422459893,935
2012,TX,48013,ATASCOSA,0.5865104944579829,0.40350601367816996,12721
2012,TX,48015,AUSTIN,0.7953472401064469,0.1933213151343463,11649
2012,TX,48017,BAILEY,0.7373348017621145,0.2566079295154185,1816
2012,TX,48019,BANDERA,0.7859864521591872,0.19729043183742592,9448
2012,TX,48021,BASTROP,0.5732200482006454,0.40292471712756833,24481
2012,TX,48023,BAYLOR,0.8146984924623115,0.16771356783919597,1592
2012,TX,48025,BEE,0.5528620383297372,0.4381266658205356,7879
2012,TX,48027,BELL,0.575064380669559,0.4119434842122358,86206
2012,TX,48029,BEXAR,0.47036390288914715,0.5156040421973949,513681
2012,TX,48031,BLANCO,0.7315503720088478,0.24532475366981701,4973
2012,TX,48033,BORDEN,0.8925619834710744,0.0881542699724518,363
2012,TX,48035,BOSQUE,0.8000271886895052,0.1858346927678086,7356
2012,TX,48037,BOWIE,0.702434753135239,0.28799005762060786,35404
2012,TX,48039,BRAZORIA,0.6638810556591311,0.3224781944743721,106739
2012,TX,48041,BRAZOS,0.6648976090918838,0.3123012043886923,55962
2012,TX,48043,BREWSTER,0.5109904318593225,0.456426170157745,3867
2012,TX,48045,BRISCOE,0.8233618233618234,0.16666666666666666,702
2012,TX,48047,BROOKS,0.21098626716604243,0.7848522679983354,2403
2012,TX,48049,BROWN,0.8528715852871586,0.13651681365168136,13947
2012,TX,48051,BURLESON,0.7235130111524164,0.26409541511771994,6456
2012,TX,48053,BURNET,0.7646463443677066,0.21874255775184567,16796
2012,TX,48055,CALDWELL,0.5440007228044814,0.4328695337911095,11068
2012,TX,48057,CALHOUN,0.6233453670276775,0.36251504211793023,6648
2012,TX,48059,CALLAHAN,0.8424090821627862,0.14450644602655377,5197
2012,TX,48061,CAMERON,0.33941088497301514,0.6499122179595552,76895
2012,TX,48063,CAMP,0.6645905420991927,0.32941176470588235,4335
2012,TX,48065,CARSON,0.8822894168466523,0.10511159107271419,2778
2012,TX,48067,CASS,0.7433831014591109,0.2480488632507635,11788
2012,TX,48069,CASTRO,0.6937234544596508,0.2973100519112789,2119
2012,TX,48071,CHAMBERS,0.7999321343739396,0.18934509670851712,14735
2012,TX,48073,CHEROKEE,0.7499689941709041,0.24029517549299267,16126
2012,TX,48075,CHILDRESS,0.8341683366733467,0.16032064128256512,1996
2012,TX,48077,CLAY,0.8435831520664425,0.1463318172829741,5057
2012,TX,48079,COCHRAN,0.707742639040349,0.2791712104689204,917
2012,TX,48081,COKE,0.8650568181818182,0.12713068181818182,1408
2012,TX,48083,COLEMAN,0.8625429553264605,0.1265750286368843,3492
2012,TX,48085,COLLIN,0.6501794789661219,0.33490081599360677,302821
2012,TX,48087,COLLINGSWORTH,0.8365217391304348,0.15391304347826087,1150
2012,TX,48089,COLORADO,0.7423925095478625,0.24996920044351362,8117
2012,TX,48091,COMAL,0.7630266451900871,0.22220497195753847,51529
2012,TX,48093,COMANCHE,0.8039135752140236,0.18141051773338768,4906
2012,TX,48095,CONCHO,0.7922077922077922,0.1938061938061938,1001
2012,TX,48097,COOKE,0.8327642672984461,0.15650477318653752,14351
2012,TX,48099,CORYELL,0.675740785352927,0.3106480366176825,16604
2012,TX,48101,COTTLE,0.7489878542510121,0.242914979757085,741
2012,TX,48103,CRANE,0.7677318784099766,0.21434138737334374,1283
2012,TX,48105,CROCKETT,0.6568291008922443,0.32944406314344543,1457
2012,TX,48107,CROSBY,0.6334639059876889,0.35758254057078903,1787
2012,TX,48109,CULBERSON,0.33560864618885095,0.646188850967008,879
2012,TX,48111,DALLAM,0.8135593220338984,0.16492829204693613,1534
2012,TX,48113,DALLAS,0.4165693822285623,0.5711326443388907,710117
2012,TX,48115,DAWSON,0.7114222954420648,0.2797913234486546,3642
2012,TX,48117,DEAF SMITH,0.705964260849385,0.287537711766071,4309
2012,TX,48119,DELTA,0.755203171456888,0.22497522299306244,2018
2012,TX,48121,DENTON,0.6490582047194797,0.3335433991951594,242781
2012,TX,48123,DEWITT,0.7716179572160289,0.22100030129557097,6638
2012,TX,48125,DICKENS,0.7782139352306182,0.21197252208047104,1019
2012,TX,48127,DIMMIT,0.26122728830990743,0.7339732601988345,2917
2012,TX,48129,DONLEY,0.8384364820846906,0.1472312703583062,1535
2012,TX,48131,DUVAL,0.22559852670349909,0.766804788213628,4344
2012,TX,48133,EASTLAND,0.8381832178598922,0.14934565050038492,6495
2012,TX,48135,ECTOR,0.7384738412327376,0.24968474148802017,32513
2012,TX,48137,EDWARDS,0.7262443438914027,0.26244343891402716,884
2012,TX,48139,ELLIS,0.7308082953223394,0.2563387564403243,54151
2012,TX,48141,EL PASO,0.33147344732385214,0.6551284133354986,172412
2012,TX,48143,ERATH,0.8281087148240199,0.15754028701996312,12473
2012,TX,48145,FALLS,0.6175929333824071,0.3741258741258741,5434
2012,TX,48147,FANNIN,0.7553683820807109,0.23009996297667532,10804
2012,TX,48149,FAYETTE,0.7682684105771965,0.21941048241872807,10551
2012,TX,48151,FISHER,0.6715776550030693,0.31430325352977284,1629
2012,TX,48153,FLOYD,0.7304556354916067,0.2642685851318945,2085
2012,TX,48155,FOARD,0.703030303030303,0.2828282828282828,495
2012,TX,48157,FORT BEND,0.5290743499674243,0.4608158039810651,219489
2012,TX,48159,FRANKLIN,0.8094902513507165,0.17641531595019966,4257
2012,TX,48161,FREESTONE,0.7458388375165126,0.24438573315719947,7570
2012,TX,48163,FRIO,0.3928931451612903,0.5987903225806451,3968
2012,TX,48165,GAINES,0.8568617806197737,0.13157894736842105,4066
2012,TX,48167,GALVESTON,0.6273642326350406,0.3589363905594215,110078
2012,TX,48169,GARZA,0.8096153846153846,0.17884615384615385,1560
2012,TX,48171,GILLESPIE,0.821195219123506,0.16374501992031873,12550
2012,TX,48173,GLASSCOCK,0.9100346020761245,0.07612456747404844,578
2012,TX,48175,GOLIAD,0.6633892423366108,0.3259109311740891,3458
2012,TX,48177,GONZALES,0.6960541522205712,0.29337956083869904,6057
2012,TX,48179,GRAY,0.8719718500473677,0.11990797130870212,7389
2012,TX,48181,GRAYSON,0.7319704713231119,0.25246072307401096,42264
2012,TX,48183,GREGG,0.6924615125159611,0.2986966053918616,41507
2012,TX,48185,GRIMES,0.713986745727241,0.2719451226601558,8601
2012,TX,48187,GUADALUPE,0.6688411358403684,0.3179706749606172,49514
2012,TX,48189,HALE,0.7330020329794443,0.2533318274226338,8854
2012,TX,48191,HALL,0.7502254283137962,0.23895401262398558,1109
2012,TX,48193,HAMILTON,0.821509009009009,0.16638513513513514,3552
2012,TX,48195,HANSFORD,0.9113149847094801,0.08103975535168195,1962
2012,TX,48197,HARDEMAN,0.7866220735785954,0.2020066889632107,1495
2012,TX,48199,HARDIN,0.833262900878058,0.15772174484669202,21297
2012,TX,48201,HARRIS,0.4930846342499695,0.49390157203733853,1188585
2012,TX,48203,HARRISON,0.669163163928162,0.323118074130684,26170
2012,TX,48205,HARTLEY,0.8928384736016728,0.09618400418191322,1913
2012,TX,48207,HASKELL,0.7074018877297565,0.2747143566815698,2013
2012,TX,48209,HAYS,0.5365270881700022,0.4327498263035705,59011
2012,TX,48211,HEMPHILL,0.8601722995361166,0.1272365805168986,1509
2012,TX,48213,HENDERSON,0.768487349332175,0.22101567307344264,27627
2012,TX,48215,HIDALGO,0.2864708714492056,0.7040076459301949,139159
2012,TX,48217,HILL,0.7581569115815692,0.22847654628476546,12045
2012,TX,48219,HOCKLEY,0.7774039809363611,0.2082982898794505,7134
2012,TX,48221,HOOD,0.8169070335034391,0.17053472376303527,22535
2012,TX,48223,HOPKINS,0.7712695052144594,0.2177526856425939,12753
2012,TX,48225,HOUSTON,0.7158509861212564,0.27574872169466763,8214
2012,TX,48227,HOWARD,0.7421506612995975,0.24266820011500861,8695
2012,TX,48229,HUDSPETH,0.5457705677867902,0.4391657010428737,863
2012,TX,48231,HUNT,0.749081963706371,0.23783379086598452,28049
2012,TX,48233,HUTCHINSON,0.8582240161453077,0.13181130171543895,7928
2012,TX,48235,IRION,0.8477157360406091,0.14213197969543148,788
2012,TX,48237,JACK,0.8872077028885832,0.10419532324621733,2908
2012,TX,48239,JACKSON,0.7773134328358209,0.21293532338308457,5025
2012,TX,48241,JASPER,0.7366279499889029,0.2532366649404454,13517
2012,TX,48243,JEFF DAVIS,0.6031879194630873,0.3691275167785235,1192
2012,TX,48245,JEFFERSON,0.4879100048517946,0.503999909734054,88627
2012,TX,48247,JIM HOGG,0.21355728854229153,0.7804439112177565,1667
2012,TX,48249,JIM WELLS,0.41178577825541823,0.5814078452444922,11166
2012,TX,48251,JOHNSON,0.7711413243785576,0.21491461566812728,48838
2012,TX,48253,JONES,0.7655828992275912,0.22022633375246992,5567
2012,TX,48255,KARNES,0.6750298685782556,0.31660692951015534,4185
2012,TX,48257,KAUFMAN,0.7166426305162965,0.27320449956734927,34670
2012,TX,48259,KENDALL,0.8158353483664174,0.17111848394534104,17783
2012,TX,48261,KENEDY,0.5029940119760479,0.49101796407185627,167
2012,TX,48263,KENT,0.8271604938271605,0.16296296296296298,405
2012,TX,48265,KERR,0.7895242012889072,0.19827231591937475,21879
2012,TX,48267,KIMBLE,0.88107822410148,0.11469344608879492,1892
2012,TX,48269,KING,0.9586206896551724,0.034482758620689655,145
2012,TX,48271,KINNEY,0.6175438596491228,0.3663157894736842,1425
2012,TX,48273,KLEBERG,0.4555967216795779,0.5337375098237341,8907
2012,TX,48275,KNOX,0.7682119205298014,0.21986754966887417,1510
2012,TX,48277,LAMAR,0.7458277606559284,0.24312380066290631,17197
2012,TX,48279,LAMB,0.7474945001222195,0.24395013444145686,4091
2012,TX,48281,LAMPASAS,0.7802609661299278,0.2053026096612993,7204
2012,TX,48283,LA SALLE,0.40643985419198053,0.586269744835966,1646
2012,TX,48285,LAVACA,0.8193875090426814,0.17217265493127562,8294
2012,TX,48287,LEE,0.7244815945989391,0.262337244815946,6221
2012,TX,48289,LEON,0.8371490280777538,0.15291576673866092,6945
2012,TX,48291,LIBERTY,0.7615844544095666,0.22869955156950672,22746
2012,TX,48293,LIMESTONE,0.6991934417559169,0.29194763982546607,7563
2012,TX,48295,LIPSCOMB,0.8938356164383562,0.10188356164383562,1168
2012,TX,48297,LIVE OAK,0.7668368587405786,0.22343787989302213,4113
2012,TX,48299,LLANO,0.7961916718978865,0.19062565390249006,9558
2012,TX,48301,LOVING,0.84375,0.140625,64
2012,TX,48303,LUBBOCK,0.696054132303913,0.28810975609756095,91184
2012,TX,48305,LYNN,0.734558448187851,0.25829504849412965,1959
2012,TX,48307,MCCULLOCH,0.8082191780821918,0.17941864350150352,2993
2012,TX,48309,MCLENNAN,0.642639621148093,0.3446962074562992,74541
2012,TX,48311,MCMULLEN,0.856858846918489,0.13320079522862824,503
2012,TX,48313,MADISON,0.7517378351539226,0.2400695134061569,4028
2012,TX,48315,MARION,0.638253152732368,0.3491359177954227,4282
2012,TX,48317,MARTIN,0.8423645320197044,0.15270935960591134,1624
2012,TX,48319,MASON,0.7952235772357723,0.19308943089430894,1968
2012,TX,48321,MATAGORDA,0.6626555674606445,0.32803098986235885,12133
2012,TX,48323,MAVERICK,0.20552873236769856,0.7860456309760485,10563
2012,TX,48325,MEDINA,0.6903233846345567,0.29808710823104245,16049
2012,TX,48327,MENARD,0.7832744405182568,0.20141342756183744,849
2012,TX,48329,MIDLAND,0.8002556225755095,0.18579725093616162,44597
2012,TX,48331,MILAM,0.6659781287970838,0.3202916160388821,8230
2012,TX,48333,MILLS,0.8550658791458428,0.1267605633802817,2201
2012,TX,48335,MITCHELL,0.7582037996545768,0.23229706390328153,2316
2012,TX,48337,MONTAGUE,0.8449232357115211,0.143981421752032,7751
2012,TX,48339,MONTGOMERY,0.7969880944816392,0.19016480564717844,173113
2012,TX,48341,MOORE,0.795987963891675,0.19338014042126378,4985
2012,TX,48343,MORRIS,0.6289161315431018,0.3615489394823896,5139
2012,TX,48345,MOTLEY,0.8966666666666666,0.09166666666666666,600
2012,TX,48347,NACOGDOCHES,0.6742361884471989,0.3130295840797947,20653
2012,TX,48349,NAVARRO,0.7060010413954699,0.2831293933871388,15364
2012,TX,48351,NEWTON,0.7006304310785483,0.28573862668256944,5869
2012,TX,48353,NOLAN,0.7173770491803279,0.26579234972677596,4575
2012,TX,48355,NUECES,0.5095105302588862,0.4762757013235661,96104
2012,TX,48357,OCHILTREE,0.908453057133311,0.0845305713331106,2993
2012,TX,48359,OLDHAM,0.9090909090909091,0.08170310701956271,869
2012,TX,48361,ORANGE,0.7656465037027328,0.22281931974572383,30518
2012,TX,48363,PALO PINTO,0.7917960801113848,0.1939595159044661,9337
2012,TX,48365,PANOLA,0.7771260997067448,0.2161290322580645,10230
2012,TX,48367,PARKER,0.8228079003648258,0.16465383486392418,47694
2012,TX,48369,PARMER,0.7873923257635083,0.2071260767423649,2554
2012,TX,48371,PECOS,0.6053012048192771,0.3833734939759036,4150
2012,TX,48373,POLK,0.7353924950350162,0.25394585554510296,19134
2012,TX,48375,POTTER,0.7152362948960302,0.269413988657845,26450
2012,TX,48377,PRESIDIO,0.2773802971931756,0.7055586130985141,1817
2012,TX,48379,RAINS,0.8022999755321751,0.18620014680694885,4087
2012,TX,48381,RANDALL,0.8340107855763039,0.15240663232453316,49696
2012,TX,48383,REAGAN,0.8018979833926453,0.1874258600237248,843
2012,TX,48385,REAL,0.8052117263843648,0.18045602605863192,1535
2012,TX,48387,RED RIVER,0.6994481671265274,0.2920772566022862,5074
2012,TX,48389,REEVES,0.4129301355578728,0.5752519986096628,2877
2012,TX,48391,REFUGIO,0.6212177810982443,0.3728053791557714,2677
2012,TX,48393,ROBERTS,0.9212598425196851,0.06496062992125984,508
